ID CONTRATO|RUC CONTRATISTA|TIPO PENALIDAD|OBJETO CONTRATO|ENTIDAD CONTRATANTE|FECHA PENALIDAD|DESCRIPCION/MOTIVO|MONTO
1204755|20100686814|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|11/10/19|pérdida de documento o cargo|650
1054408|20131232251|POR MORA|CONSULTORIAS OBRAS|UNIDAD EJECUTORA 032: DIRECCION GENERAL DE INFRAESTRUCTURA|19/12/17|POR MORA|2831,47
1078029|20100686814|POR MORA|SERVICIOS|FONDO MIVIVIENDA S.A.|02/07/17|MORA|427,21
1078029|20100686814|POR MORA|SERVICIOS|FONDO MIVIVIENDA S.A.|12/09/17|MORA|357,67
1078029|20100686814|POR MORA|SERVICIOS|FONDO MIVIVIENDA S.A.|11/04/18|MORA|363,45
1078029|20100686814|OTRA PENALIDAD|SERVICIOS|FONDO MIVIVIENDA S.A.|18/08/17|PERDIDA DE DOCUMENTO|260
1057290|20600106580|POR MORA|CONSULTORIAS OBRAS|UNIDAD EJECUTORA 032: DIRECCION GENERAL DE INFRAESTRUCTURA|30/12/19|POR MORA|82622,41
1236858|20547784813|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|07/11/19|Por no brindar descanso al personal|200
1030013|20390724919|OTRA PENALIDAD|SERVICIOS|FONDO MIVIVIENDA S.A.|17/11/17|Incumplimientos de junio 2017|45245
1219009|20602482155|POR MORA|CONSULTORIAS OBRAS|OFICINA GENERAL DE INFRAESTRUCTURA|22/10/19|POR MORA|5260,89
1219552|20602482155|OTRA PENALIDAD|CONSULTORIAS OBRAS|OFICINA GENERAL DE INFRAESTRUCTURA|05/11/19|OTRAS PENALIDADES|6300
1222923|20481249172|OTRA PENALIDAD|OBRAS|PROGRAMA NACIONAL DE SANEAMIENTO URBANO|12/09/19|PRESENTACIÓN DEL PLAN DE TRABAJO FUERA DE FECHA|3150
1185127|20511772312|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|25/02/20|OTRAS PENALIDADES|200
1235610|20602482155|POR MORA|CONSULTORIAS OBRAS|OFICINA GENERAL DE INFRAESTRUCTURA|22/01/20|POR MORA|8244,8
1241987|20602269371|OTRA PENALIDAD|SERVICIOS|PETROLEOS DEL PERU S.A.|09/09/19|1) falta de orden y limpieza del área asignada y 2) ausencia injustificada del lider |3150
1127306|20490234137|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° X SEDE CUSCO|07/12/18|OTRAS PENALIDADES MES DE  NOVIEMBRE 2018|207,5
1217022|20604627509|POR MORA|CONSULTORIAS OBRAS|PROGRAMA NACIONAL DE SANEAMIENTO URBANO|23/10/19|PRESENTACIÓN DEL 1ER ENTREGABLE FUERA DE FECHA|22148,18
1203997|20510970684|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|26/12/19|TIEMPO DE ENTREGA|6164,86
1017934|20552504641|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|17/09/18|otras penalidades|13713
1165310|20513852500|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|28/01/20|Penalidad por falta o no cobertura de turno /puesto del personal de limpieza|475,36
1230358|20600494300|POR MORA|SERVICIOS|COMISION NACIONAL DE INVESTIGACION Y DESARROLLO AEROESPACIAL|13/11/19|El servicio se realizo fuera del plazo establecido|9999,58
1197059|20515448382|OTRA PENALIDAD|SERVICIOS|UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 07 - SAN BORJA|15/03/19|Otras penalidades|420
1261352|20522545741|POR MORA|SERVICIOS|UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 07 - SAN BORJA|15/05/20|atraso en la entrega de la documentación sustentatoria de acuerdo al plazo establecido|1233,77
1197059|20515448382|OTRA PENALIDAD|SERVICIOS|UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 07 - SAN BORJA|13/03/19|Otras penalidades|840
1197059|20515448382|OTRA PENALIDAD|SERVICIOS|UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 07 - SAN BORJA|05/09/19|Otras penalidades|210
1175552|20553892253|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|15/06/20|retraso entrega cargos|69,43
1074038|20526547340|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|05/02/19|Penalidad por demora en la culminación de la Orden de Trabajo.|255,39
890733|10421207637|OTRA PENALIDAD|CONSULTORIAS OBRAS|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|25/06/20|por demora en pronunciamiento de informes mensuales de obra.|2400
1128026|20600430476|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|31/07/18|Otras penalidades|415
1128026|20600430476|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|30/08/18|Otras penalidades|124,5
1128026|20600430476|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|31/01/18|Otras penalidades|1120,5
1273259|20605824961|OTRA PENALIDAD|SERVICIOS|MUNICIPALIDAD METROPOLITANA DE LIMA|01/07/20|otras penalidades|112945,61
1018604|20508671378|POR MORA|SERVICIOS|PRESIDENCIA DEL CONSEJO DE MINISTROS|30/04/17|SERVICIO DE MONITOREO DE MEDIOS DE COMUNICACIàN Y SEGUIMIENTO PERIODISTICO|802,96
1083521|20514557111|POR MORA|SERVICIOS|PRESIDENCIA DEL CONSEJO DE MINISTROS|30/06/17|SERVICIO DE PUBLICIDAD EN DIVERSOS MEDIOS, PARA LA CAMPANA RECOMPENSAS EN EL MARCO DE LA C|437,19
1026289|20387377167|POR MORA|SERVICIOS|PRESIDENCIA DEL CONSEJO DE MINISTROS|30/06/17|Servicio de mensajería y correspondencia para la PCM|26365,2
1151597|20511424896|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA DEL MERCADO DE VALORES|21/01/19|Cambiar al personal de vigilancia sin la aprobacion de la Unidad de Logistica|300
1151597|20511424896|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA DEL MERCADO DE VALORES|13/02/20|No destacar al vigilante en calidad de reten a la hora de almuerzo y otros|2700
1141299|20600874757|OTRA PENALIDAD|CONSULTORIAS OBRAS|PROGRAMA NACIONAL DE SANEAMIENTO RURAL|31/07/19|ATRASO DE CINCO (05) DÍAS DE PRESENTACIÓN DEL INFORME MENSUAL - Saldo valorización 9|842,45
1208525|20509514217|POR MORA|SERVICIOS|PETROLEOS DEL PERU S.A.|28/10/19|RETRAZO EN EL SERVICIO|83178,33
1154556|20160267861|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA DEL MERCADO DE VALORES|18/06/19|Cubrir a un operario con personal que no cuente con el mismo perfil del reempla|100
1154556|20160267861|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA DEL MERCADO DE VALORES|28/11/18|No cumplir con el pago de los operarios y supervisor el ultimo dia de cada mes|100
1273277|20392462105|OTRA PENALIDAD|SERVICIOS|MUNICIPALIDAD METROPOLITANA DE LIMA|03/07/20|otras penalidades|13515,22
1153057|20527671648|POR MORA|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|30/06/20|Incumplimiento de plazos.|97095
1244807|20490912224|POR MORA|OBRAS|MUNICIPALIDAD DISTRITAL DE CHAMACA|14/02/20|incumplimiento injustificado por mora |16186,59
1241530|20485948679|OTRA PENALIDAD|SERVICIOS|GOBIERNO REGIONAL DE ANCASH - RED DE SALUD PACIFICO SUR|03/12/19|PENALIDAD POR ATRASO DEL RECOJO DE LOS RESIDUOS SOLIDOS|5998,72
1283994|20123711875|POR MORA|BIENES|CENTRAL DE COMPRAS PUBLICAS - PERU COMPRAS|26/06/20|MONTO MAXIMO DE PENALIDAD|29839,05
1206915|20359742615|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE RELACIONES EXTERIORES|12/08/20|PUESTO SIN CUBRIR|12255
1163645|20490680188|POR MORA|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|10/07/20|Incumplimiento de plazos|88938,11
917344|20508705612|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|11/10/16|DEMORA ENTREGABLE 10|221,27
1267944|20546267203|OTRA PENALIDAD|BIENES|ZONA REGISTRAL N° V SEDE TRUJILLO|25/09/20|POR DEMORA EN ATENCIÓN DE LOS ARREGLOS DE PRENDAS OBSERVADAS |1204
1277312|20505769148|POR MORA|BIENES|MUNICIPALIDAD DISTRITAL DE SAN BORJA|02/09/20|por incumplimiento en los plazos establecidos|44500
1291640|20600057899|POR MORA|BIENES|MARINA DE GUERRA DEL PERU|30/08/20|PENALIDAD POR MORA AL IMPORTE TOTAL DE LA PENALIDAD POR MORA|6499,04
1265810|20600106393|POR MORA|SERVICIOS|MUNICIPALIDAD PROVINCIAL DE ACOMAYO|24/01/20|incumplimiento en la asistencia del residente del servicio y entrega de la liquidación|4512,35
1242396|20418453177|POR MORA|BIENES|MINISTERIO DE ECONOMIA Y FINANZAS|13/10/20|POR MORA|333,55
1293159|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|05/10/20|POR MORA|8,56
1159733|20100686814|POR MORA|SERVICIOS|FONDO MIVIVIENDA S.A.|05/08/20|PAQUETERIA - ENERO |128,8
1112691|C0002975518|POR MORA|SERVICIOS|SUPERINTENDENCIA DEL MERCADO DE VALORES|15/10/18|atraso en la entrega de accesorios del equipo de computo|58665,48
1282318|20550772664|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|16/10/20|OTRAS PENALIDADES|200
1184254|20164102921|OTRA PENALIDAD|SERVICIOS|PROGRAMA NACIONAL DE EMPLEO JUVENIL JOVENES PRODUCTIVOS|09/01/19|R120|595
1254244|20319363221|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|24/11/20|Retraso injustificado subsanaciones|12700
1200157|20262241441|OTRA PENALIDAD|CONSULTORIAS OBRAS|PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO|25/02/20|incumplimiento de contrato|65360
1263752|20486484013|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|09/09/20|OTRA PENALIDAD|21950
1163359|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|03/11/20|POR MORA|291,2
1200157|20262241441|OTRA PENALIDAD|CONSULTORIAS OBRAS|PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO|30/09/20|incumplimiento de contrato|12900
1279732|20600565461|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|07/10/20|Por remplazar al agente de seguridad sin contar con la autorización del Jefe del Área ISI|200
1279732|20600565461|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|26/11/20|Por no tener el puesto cubierto de un agente que resultó positivo al COVID-19 el10/07/2020|331
1295573|20600565461|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|18/12/20|Por remplazar al agente de seguridad sin contar con la autorización del Jefe del Área ISI|100
1295550|C0003245738|OTRA PENALIDAD|SERVICIOS|MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA|11/11/20|NO PRESENTAR OPORTUNAMENTE LA VALORIZACION|5375
1279732|20600565461|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|07/10/20|Por no tener los puestos cubiertos del supervisor y un agente - positivos al COVID-19|1313
1149605|20100017491|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° X SEDE CUSCO|23/06/20|OTRAS PENALIDADES |891,33
1181066|20555114622|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|29/12/20|OTRA PENALIDAD|100
1186519|20359742615|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|16/12/20|OTRAS PENALIDADES|200
1148200|20502029178|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|11/06/19|OTRAS PENALIDADES|3310
1148200|20502029178|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|11/03/20|OTRAS PENALIDADES|3361,55
1214408|20524480850|POR MORA|SERVICIOS|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|26/07/19|Retraso injustificado en la ejecución de las prestaciones, objeto de contrato.|1386,28
1214408|20524480850|POR MORA|SERVICIOS|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|10/10/19|Retraso injustificado en la ejecución de las prestaciones, objeto de contrato.|461,64
1214408|20524480850|POR MORA|SERVICIOS|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|23/12/20|Retraso injustificado en la ejecución de las prestaciones, objeto de contrato.|73,33
1267130|20601590906|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|17/11/20|La no supervision, abandono de servicio y puesto no cubierto durante turno y sin reemplazo|726
1263752|20486484013|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|09/12/20|OTRA PENALIDAD|2100
1196372|20422293699|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|30/12/20|OTRA PENALIDAD|300
1144484|20101155588|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|12/07/19|OTRAS PENALIDADES|200
1297149|10230038321|POR MORA|SERVICIOS|POLICÍA NACIONAL DEL PERÚ - DIRECCIÓN EJECUTIVA ANTIDROGAS|25/09/20|POR DEMORA EN MANTENIMIENTO DE LOS VEHICULOS|3354,58
1214408|20524480850|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|23/12/20|Según las cláusulas del contrato.|6,63
1267130|20601590906|POR MORA|SERVICIOS|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|21/08/20|El contratista incumplio con las condiciones contractuales del servicio de adicional.|1271,11
1277107|20137323967|POR MORA|BIENES|FUERZA AEREA DEL PERU|08/09/20|Por retraso injustificado en atender los bienes|13126,1
1290718|20387377167|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|22/12/20|OTRAS PENALIDADES|210
1165310|20513852500|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|06/11/20|Aplicación por otras penalidades|1894,97
1270369|20604328706|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|22/12/20|Por no tener los puestos cubiertos de 14 operarios(as) de limpieza|12362
1282588|20601643414|POR MORA|BIENES|MUNICIPALIDAD DISTRITAL DE CIENEGUILLA|07/12/20|RETRASO EN ENTREGA DE LOS BIENES|1126,02
1239916|20521401703|POR MORA|OBRAS|MUNICIPALIDAD DISTRITAL DE CIENEGUILLA|11/12/19|INASISTENCIA DE RESIDENTE DE OBRA|613,52
1127728|20542278502|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|03/01/19|Por retraso en los pagos del personal destacado conforme a los plazos establecidos|415
1218477|20527871493|POR MORA|SERVICIOS|GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 401:SALUD CANAS CANCHIS ESPINAR|27/12/19|El retraso en la entrega de documentación respectiva de acuerdo al contrato suscrito.|262,5
1223688|20519272815|POR MORA|BIENES|GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 401:SALUD CANAS CANCHIS ESPINAR|19/08/19|Por incumplimiento a la orden de compra Nº 138-2019|2405,19
1222824|20545647916|OTRA PENALIDAD|SERVICIOS|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|11/12/19|LA PENALIDAD ES 0.53 CENTIMOS, EL SISTEMA NO DEJA PONER CERO NI PUNTO|53
1261026|20100148162|OTRA PENALIDAD|SERVICIOS|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|19/06/20|OTRAS PENALIDADES|2166,66
1261026|20100148162|OTRA PENALIDAD|SERVICIOS|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|18/01/21|OTRAS PENALIDADES|735,81
1237222|20503722519|OTRA PENALIDAD|SERVICIOS|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|09/01/20|otras penalidades|2880
1272808|20565972988|OTRA PENALIDAD|SERVICIOS|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|16/12/20|OTRAS PENALIDADES|2580
1245994|20492226883|POR MORA|BIENES|GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 401:SALUD CANAS CANCHIS ESPINAR|28/11/19|Incumplimiento a la orden de compra Nº 327-2019|8955
1261026|20100148162|OTRA PENALIDAD|SERVICIOS|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|19/06/20|OTRAS PENALIDADES|2507,14
1261026|20100148162|OTRA PENALIDAD|SERVICIOS|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|24/06/20|OTRAS PENALIDADES|829,84
1271506|20100904315|OTRA PENALIDAD|SERVICIOS|HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR|25/05/20|Por no cubrir puesto de agentes de vigilancia|24510
1288850|20602158056|OTRA PENALIDAD|SERVICIOS|HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR|26/11/20|POR 272 OCURRENCIA EN PERIODO DE 01 AL 16 SETIEMBRE, AGOSTO Y JULIO|116960
1143958|20514038601|OTRA PENALIDAD|SERVICIOS|EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU|24/01/20|POR NO CONTAR CON EQUIPAMIENTO MINIMO|4200
1295573|20600565461|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|01/02/21|Por no presentar los documentos de pago de diciembre del 2020 dentro del plazo otorgado.|300
1267669|20600639812|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|19/03/21|RETRASOS O CARGOS NO ENTREGADOS  |882,8
1259282|20537082934|POR MORA|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|22/09/20|RETRASO EN LA ENTREGA DE LOS PRODUCTOS|12700
1259370|20537082934|POR MORA|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|30/12/20|RETRASO EN LA ENTREGA DE LOS PRODUCTOS|21700
1193299|20535170640|OTRA PENALIDAD|OBRAS|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|26/07/19|ENTREGA DE INFORMACION INCOMPLETA Y/O ERRORES|1134,34
1248226|10461949598|OTRA PENALIDAD|CONSULTORIAS OBRAS|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|19/06/19|OTRAS PENALIDADES:"POR AUSENCIA DEL SUPERVISOR EN LA EJECUCIÓN DE LA OBRA"|430
1223593|20444827204|POR MORA|BIENES|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|05/07/19|POR RESTRASO INJUSTIFICADO EN LA ENTREGA DEL BIEN EN ALMACEN DE OBRA.|25800
1248226|10461949598|OTRA PENALIDAD|CONSULTORIAS OBRAS|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|18/06/20|OTRAS PENALIDADES:"POR NO PRESENTAR EL INFORME SEMANAL"|21,5
1205616|20527180822|OTRA PENALIDAD|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|01/03/21|Incumplimiento de Contrato|12617,28
1128645|10232422853|POR MORA|CONSULTORIAS OBRAS|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|17/09/20|RETRASO INJUSTIFICADO EN LA PRESTACION DEL SERVICIO.|19000
1128645|10232422853|OTRA PENALIDAD|CONSULTORIAS OBRAS|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|17/09/20|OTRAS PENALIDADES:"INFORME FINAL DE LA OBRA"|1900
1287974|20500933284|POR MORA|BIENES|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|02/10/20|POR RESTRASO INJUSTIFICADO EN LA ENTREGA DEL BIEN EN ALMACEN |7706,4
1283238|10412348236|OTRA PENALIDAD|CONSULTORIAS OBRAS|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|18/12/20|NUMERAL 14 DEL CONTRATO 23-2020/ORA |86
1219792|20600567650|OTRA PENALIDAD|SERVICIOS|PROGRAMA EDUCACION BASICA PARA TODOS UE 026|05/09/19|CONF. 1057-2019-MINEDU/VMGP-DIGESE-DEBEDSAR|325,5
1154558|20543254798|POR MORA|SERVICIOS|PROGRAMA EDUCACION BASICA PARA TODOS UE 026|26/06/18|CONF. 726-2018-MINEDU/SPE-OTIC|588,77
1300391|C0003244417|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° VII SEDE HUARAZ|30/04/21|POR NO EFECTUAR LOS PAGOS DE ESSALUD, AFP Y SNP|10500
1148702|20602947522|POR MORA|SERVICIOS|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|16/08/19|POR RESTRASO INJUSTIFICADO EN LA PRESTACION DEL SERVICIO|6105
1300391|C0003244417|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° VII SEDE HUARAZ|30/04/21|POR NO INGRESAR LA TOTALIDAD DE MATERIALES|2400
1149080|20100017491|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|19/05/21|Otras penalidades |1859,74
1285956|20502221796|OTRA PENALIDAD|SERVICIOS|MUNICIPALIDAD DISTRITAL DE SAN LUIS - LIMA|31/08/21|OTRAS PENALIDADES EN EL TERMINO DE REFERENCIA|21499,5
1202135|20550978874|POR MORA|BIENES|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|30/10/19|INCUMPLIMIENTO EN LA ENTREGA  DEL BIEN DENTRO DE LOS PLAZOS ESTABLECIDOS EN ALMACEN.|11999
1296832|20601530857|OTRA PENALIDAD|SERVICIOS|PROGRAMA NACIONAL DE EMPLEO JUVENIL JOVENES PRODUCTIVOS|03/12/20|Modificación de personal clave sin autorización- Contrato 007-2020|7573,75
1258328|20541413945|POR MORA|BIENES|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|31/12/19|INCUMPLIMIENTO EN LA ENTREGA  DEL BIEN DENTRO DE LOS PLAZOS ESTABLECIDOS EN ALMACEN.|7320,6
1193299|20535170640|OTRA PENALIDAD|OBRAS|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|10/07/19|ENTREGA DE INFORMACION INCOMPLETA Y/O CON ERRORES Y/O EXTEMPORÁNEO|10209,06
1300391|C0003244417|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° VII SEDE HUARAZ|31/03/21|POR FALTAR AL CENTRO DE TRABAJOS LOS OPERARIOS|6600
1280075|20530036481|OTRA PENALIDAD|OBRAS|MUNICIPALIDAD DISTRITAL DE HUARMACA|18/05/21|EL CONTRATISTA NO CUENTA CON LOS DISPOSITIVOS DE SEGURIDAD EN OBRA TANTO PEATONAL O VEHICU|2200
1278151|20536619047|OTRA PENALIDAD|SERVICIOS|MUNICIPALIDAD DISTRITAL DE SAN LUIS - LIMA|01/08/20|OTRAS PENALIDADES EN EL TERMINO DE REFERENCIA|1290
1287802|10434473131|OTRA PENALIDAD|SERVICIOS|AUTORIDAD NACIONAL DEL SERVICIO CIVIL|02/03/21|?otras penalidades? en el entregable del mes de enero de 2021|660
1275874|20543254798|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|15/06/21|POR DEMORA EN LA SUBSANACION DE UNA AVERÍA JULIACA - VPN (PENALIDAD REFERENTE AL SERVICIO)|243,75
1288131|20100717124|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|26/10/20|incumplimientos contractuales|25370
1134670|20571131464|OTRA PENALIDAD|OBRAS|GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL|21/02/20|OTRAS PENALIDADES|20770,84
1145867|20602635539|OTRA PENALIDAD|OBRAS|MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO|12/07/21|No contar con Poliza Vigente|2886,77
1261293|20605436723|POR MORA|CONSULTORIAS OBRAS|MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO|28/10/20|Penalidad Clausula Duodecima del Contrato de Supervision|6258,44
1283896|20100904315|OTRA PENALIDAD|SERVICIOS|HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR|31/01/21|PERIODO DE ENERO|180510
1248771|20601846757|OTRA PENALIDAD|SERVICIOS|SEGURO SOCIAL DE SALUD|23/11/20|OTRAS PENALIDADES|96646,74
1245443|20517036693|OTRA PENALIDAD|SERVICIOS|SEGURO SOCIAL DE SALUD|24/11/20|OTRAS PENALIDADES|89136,37
1277903|20553529337|OTRA PENALIDAD|SERVICIOS|PROGRAMA NACIONAL DE CENTROS JUVENILES|30/09/20|PENALIDAD OTROS POR OCURRENCIA Y AGENTE |11610
1252854|20600545168|OTRA PENALIDAD|SERVICIOS|PROGRAMA NACIONAL DE CENTROS JUVENILES|04/09/20|PENALIDAD OTROS POR TARZANZA, ENTRE OTROS|11050
1251437|10181885934|OTRA PENALIDAD|CONSULTORIAS OBRAS|GOBIERNO REGIONAL DE LIMA - DIRECCIÓN REGIONAL DE AGRICULTURA DE LIMA PROVINCIAS|08/04/21|APROBACION DE METRADOS NO EJECUTADOS Y DEMORA EN ENTREGA DE INFORMACION|33600
1209866|20552504641|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|11/06/21|OTRAS PENALIDADES|1463,36
1295455|C0003245736|OTRA PENALIDAD|SERVICIOS|MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA|19/07/21|DEMORA EN LA SUBSANACION|3300
1190371|20511331707|OTRA PENALIDAD|SERVICIOS|AUTORIDAD DE TRANSPORTE URBANO PARA LIMA Y CALLAO|26/10/20|PUESTOS DE VIGILANCIAS NO CUBIERTOS|860
1175552|20553892253|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|03/08/21|retraso devolucion cargos|1,95
1282317|20550772664|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|23/07/21|OTRA PENALIDAD|200
1289497|20450632598|OTRA PENALIDAD|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|27/06/21|Incumplimiento de plazos.|3225
1131524|20602131549|OTRA PENALIDAD|SERVICIOS|OFICINA DE NORMALIZACION PREVISIONAL|30/06/21|Por incumplimiento con los ANS y entregar información con error |114400
